dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,State,Lat,Long,date
1606453200,2,283.72,0.0,7.03,48.64,0.14,16.32,18.54,3.33,CA,36.778261,-119.417932,2020-11-27 05:00:00
1606456800,2,270.37,0.0,5.74,44.35,0.08,11.08,13.05,2.79,CA,36.778261,-119.417932,2020-11-27 06:00:00
1606460400,1,257.02,0.0,4.88,40.77,0.03,6.73,8.41,2.09,CA,36.778261,-119.417932,2020-11-27 07:00:00
1606464000,1,250.34,0.0,4.07,43.63,0.02,4.09,5.44,1.92,CA,36.778261,-119.417932,2020-11-27 08:00:00
1606467600,1,240.33,0.0,3.21,48.64,0.02,2.3,3.41,1.93,CA,36.778261,-119.417932,2020-11-27 09:00:00
1606471200,1,236.99,0.0,2.44,52.93,0.01,1.28,2.25,1.92,CA,36.778261,-119.417932,2020-11-27 10:00:00
1606474800,1,230.31,0.0,1.93,55.08,0.01,0.82,1.74,1.92,CA,36.778261,-119.417932,2020-11-27 11:00:00
1606478400,1,230.31,0.0,1.65,55.79,0.01,0.62,1.51,1.98,CA,36.778261,-119.417932,2020-11-27 12:00:00
1606482000,1,226.97,0.0,1.33,57.94,0.01,0.51,1.34,1.93,CA,36.778261,-119.417932,2020-11-27 13:00:00
1606485600,1,226.97,0.0,1.2,57.94,0.01,0.5,1.34,1.92,CA,36.778261,-119.417932,2020-11-27 14:00:00
1606489200,1,230.31,0.0,1.56,57.22,0.01,0.5,1.44,1.98,CA,36.778261,-119.417932,2020-11-27 15:00:00
1606492800,1,233.65,0.07,2.53,55.79,0.01,0.5,1.57,2.09,CA,36.778261,-119.417932,2020-11-27 16:00:00
1606496400,1,233.65,0.48,2.91,52.21,0.01,0.52,1.66,2.06,CA,36.778261,-119.417932,2020-11-27 17:00:00
1606500000,1,230.31,0.81,2.66,50.78,0.02,0.6,1.75,1.98,CA,36.778261,-119.417932,2020-11-27 18:00:00
1606503600,1,233.65,0.43,1.69,70.1,0.19,3.98,5.03,1.63,CA,36.778261,-119.417932,2020-11-27 19:00:00
1606507200,1,240.33,0.41,1.67,73.67,0.31,7.65,8.94,1.81,CA,36.778261,-119.417932,2020-11-27 20:00:00
1606510800,2,247.0,0.4,1.78,77.25,0.36,10.49,11.98,1.98,CA,36.778261,-119.417932,2020-11-27 21:00:00
1606514400,2,250.34,0.44,2.27,77.25,0.33,12.8,14.57,2.34,CA,36.778261,-119.417932,2020-11-27 22:00:00
1606518000,2,257.02,0.56,3.64,72.96,0.22,14.49,16.67,3.07,CA,36.778261,-119.417932,2020-11-27 23:00:00
1606521600,2,270.37,0.4,5.91,68.67,0.18,15.6,18.13,3.96,CA,36.778261,-119.417932,2020-11-28 00:00:00
1606525200,2,277.04,0.04,8.05,67.95,0.19,16.83,19.41,4.69,CA,36.778261,-119.417932,2020-11-28 01:00:00
1606528800,2,280.38,0.0,9.08,67.23,0.21,17.36,19.91,5.0,CA,36.778261,-119.417932,2020-11-28 02:00:00
1606532400,2,283.72,0.0,9.43,62.23,0.2,16.62,19.12,4.88,CA,36.778261,-119.417932,2020-11-28 03:00:00
1606536000,2,280.38,0.0,8.48,54.36,0.14,14.81,17.2,4.12,CA,36.778261,-119.417932,2020-11-28 04:00:00
1606539600,2,273.71,0.0,7.45,46.49,0.09,12.43,14.72,3.36,CA,36.778261,-119.417932,2020-11-28 05:00:00
1606543200,2,267.03,0.0,6.86,41.49,0.06,10.06,12.21,2.88,CA,36.778261,-119.417932,2020-11-28 06:00:00
1606546800,1,263.69,0.0,6.68,37.91,0.04,8.04,10.06,2.72,CA,36.778261,-119.417932,2020-11-28 07:00:00
1606550400,1,260.35,0.0,6.08,36.48,0.03,6.27,8.01,2.6,CA,36.778261,-119.417932,2020-11-28 08:00:00
1606554000,1,250.34,0.0,4.76,37.55,0.03,4.93,6.33,2.47,CA,36.778261,-119.417932,2020-11-28 09:00:00
1606557600,1,240.33,0.0,3.3,40.05,0.03,4.1,5.28,2.5,CA,36.778261,-119.417932,2020-11-28 10:00:00
1606561200,1,230.31,0.0,2.42,40.77,0.03,3.52,4.58,2.69,CA,36.778261,-119.417932,2020-11-28 11:00:00
1606564800,1,223.64,0.0,1.93,41.13,0.03,3.04,4.04,2.69,CA,36.778261,-119.417932,2020-11-28 12:00:00
1606568400,1,220.3,0.0,1.56,42.56,0.02,2.62,3.56,1.54,CA,36.778261,-119.417932,2020-11-28 13:00:00
1606572000,1,220.3,0.0,1.39,44.35,0.02,2.4,3.29,1.11,CA,36.778261,-119.417932,2020-11-28 14:00:00
1606575600,1,223.64,0.0,1.71,44.35,0.01,2.21,3.13,1.0,CA,36.778261,-119.417932,2020-11-28 15:00:00
1606579200,1,226.97,0.09,2.61,44.7,0.02,1.92,2.96,1.58,CA,36.778261,-119.417932,2020-11-28 16:00:00
1606582800,1,226.97,0.58,3.09,44.7,0.02,1.71,2.89,2.72,CA,36.778261,-119.417932,2020-11-28 17:00:00
1606586400,1,226.97,1.02,3.13,45.78,0.02,1.73,3.08,3.77,CA,36.778261,-119.417932,2020-11-28 18:00:00
1606590000,1,226.97,0.85,2.68,56.51,0.03,2.45,3.9,3.99,CA,36.778261,-119.417932,2020-11-28 19:00:00
1606593600,1,226.97,0.62,2.29,68.67,0.04,4.01,5.54,3.96,CA,36.778261,-119.417932,2020-11-28 20:00:00
1606597200,1,226.97,0.44,1.99,77.25,0.08,5.66,7.28,3.77,CA,36.778261,-119.417932,2020-11-28 21:00:00
1606600800,1,233.65,0.37,2.01,79.39,0.33,7.93,9.76,2.98,CA,36.778261,-119.417932,2020-11-28 22:00:00
1606604400,2,250.34,0.42,3.0,77.96,0.8,10.71,12.86,2.6,CA,36.778261,-119.417932,2020-11-28 23:00:00
1606608000,2,270.37,0.33,4.97,71.53,1.09,12.59,15.04,2.5,CA,36.778261,-119.417932,2020-11-29 00:00:00
1606611600,2,277.04,0.03,6.26,57.22,0.8,12.34,14.98,2.47,CA,36.778261,-119.417932,2020-11-29 01:00:00
1606615200,2,267.03,0.0,6.26,43.27,0.39,11.2,13.95,2.6,CA,36.778261,-119.417932,2020-11-29 02:00:00
1606618800,2,257.02,0.0,6.0,35.41,0.19,10.0,12.66,2.76,CA,36.778261,-119.417932,2020-11-29 03:00:00
1606622400,1,247.0,0.0,5.31,32.9,0.09,8.79,11.21,2.66,CA,36.778261,-119.417932,2020-11-29 04:00:00
1606626000,1,236.99,0.0,4.5,33.26,0.04,7.35,9.46,2.41,CA,36.778261,-119.417932,2020-11-29 05:00:00
1606629600,1,230.31,0.0,4.03,34.33,0.02,5.88,7.67,2.19,CA,36.778261,-119.417932,2020-11-29 06:00:00
1606633200,1,230.31,0.0,3.77,33.62,0.01,4.74,6.27,2.09,CA,36.778261,-119.417932,2020-11-29 07:00:00
1606636800,1,226.97,0.0,3.6,33.26,0.01,3.85,5.17,1.96,CA,36.778261,-119.417932,2020-11-29 08:00:00
1606640400,1,223.64,0.0,3.09,36.12,0.01,3.12,4.22,1.52,CA,36.778261,-119.417932,2020-11-29 09:00:00
1606644000,1,220.3,0.0,2.38,39.34,0.01,2.6,3.52,1.08,CA,36.778261,-119.417932,2020-11-29 10:00:00
1606647600,1,216.96,0.0,1.82,41.84,0.01,2.18,2.99,0.96,CA,36.778261,-119.417932,2020-11-29 11:00:00
1606651200,1,216.96,0.0,1.48,43.99,0.01,1.86,2.61,0.99,CA,36.778261,-119.417932,2020-11-29 12:00:00
1606654800,1,213.62,0.0,1.19,44.7,0.01,1.63,2.33,0.99,CA,36.778261,-119.417932,2020-11-29 13:00:00
1606658400,1,211.95,0.0,1.09,42.92,0.01,1.48,2.16,0.94,CA,36.778261,-119.417932,2020-11-29 14:00:00
1606662000,1,213.62,0.0,1.48,40.77,0.01,1.41,2.14,0.94,CA,36.778261,-119.417932,2020-11-29 15:00:00
1606665600,1,216.96,0.07,2.01,42.56,0.01,1.36,2.08,1.25,CA,36.778261,-119.417932,2020-11-29 16:00:00
1606669200,1,213.62,0.45,2.29,41.49,0.01,1.31,2.11,1.68,CA,36.778261,-119.417932,2020-11-29 17:00:00
1606672800,1,213.62,0.82,2.29,40.05,0.02,1.42,2.34,2.22,CA,36.778261,-119.417932,2020-11-29 18:00:00
1606676400,1,216.96,0.95,2.57,47.21,0.08,2.4,3.49,3.36,CA,36.778261,-119.417932,2020-11-29 19:00:00
1606680000,1,226.97,0.8,2.66,61.51,0.2,4.17,5.39,4.18,CA,36.778261,-119.417932,2020-11-29 20:00:00
1606683600,1,233.65,0.59,2.55,75.82,0.29,5.76,7.05,4.75,CA,36.778261,-119.417932,2020-11-29 21:00:00
1606687200,2,236.99,0.41,2.4,86.55,0.31,7.05,8.4,5.0,CA,36.778261,-119.417932,2020-11-29 22:00:00
1606690800,2,233.65,0.31,2.55,89.41,0.26,8.05,9.57,5.0,CA,36.778261,-119.417932,2020-11-29 23:00:00
1606694400,2,230.31,0.19,3.3,82.25,0.18,8.13,9.92,4.88,CA,36.778261,-119.417932,2020-11-30 00:00:00
1606698000,1,230.31,0.02,4.58,62.94,0.13,7.9,10.03,4.05,CA,36.778261,-119.417932,2020-11-30 01:00:00
1606701600,1,233.65,0.0,5.91,47.21,0.11,7.61,10.09,3.9,CA,36.778261,-119.417932,2020-11-30 02:00:00
1606705200,1,236.99,0.0,6.68,38.62,0.08,7.28,9.82,4.02,CA,36.778261,-119.417932,2020-11-30 03:00:00
1606708800,1,236.99,0.0,6.08,37.19,0.05,6.82,9.06,3.67,CA,36.778261,-119.417932,2020-11-30 04:00:00
1606712400,1,230.31,0.0,4.71,35.05,0.03,5.89,7.76,2.72,CA,36.778261,-119.417932,2020-11-30 05:00:00
1606716000,1,223.64,0.0,3.9,30.4,0.01,4.51,6.09,1.98,CA,36.778261,-119.417932,2020-11-30 06:00:00
1606719600,1,216.96,0.0,3.73,26.82,0.01,3.31,4.71,1.77,CA,36.778261,-119.417932,2020-11-30 07:00:00
1606723200,1,211.95,0.0,3.6,28.25,0.01,2.37,3.58,1.96,CA,36.778261,-119.417932,2020-11-30 08:00:00
1606726800,1,210.29,0.0,3.09,35.76,0.01,1.69,2.69,2.01,CA,36.778261,-119.417932,2020-11-30 09:00:00
1606730400,1,210.29,0.0,2.29,45.06,0.02,1.36,2.19,2.34,CA,36.778261,-119.417932,2020-11-30 10:00:00
1606734000,1,208.62,0.0,1.76,54.36,0.03,1.24,1.99,2.95,CA,36.778261,-119.417932,2020-11-30 11:00:00
1606737600,1,208.62,0.0,1.41,60.8,0.04,1.2,1.91,3.33,CA,36.778261,-119.417932,2020-11-30 12:00:00
1606741200,1,210.29,0.0,1.16,64.37,0.04,1.16,1.84,3.33,CA,36.778261,-119.417932,2020-11-30 13:00:00
1606744800,1,213.62,0.0,1.14,63.66,0.04,1.11,1.81,3.23,CA,36.778261,-119.417932,2020-11-30 14:00:00
1606748400,1,220.3,0.0,1.76,59.37,0.03,1.1,1.93,3.07,CA,36.778261,-119.417932,2020-11-30 15:00:00
1606752000,1,230.31,0.09,3.26,54.36,0.02,1.13,2.17,2.85,CA,36.778261,-119.417932,2020-11-30 16:00:00
1606755600,1,236.99,0.67,4.28,52.21,0.03,1.18,2.44,3.52,CA,36.778261,-119.417932,2020-11-30 17:00:00
1606759200,1,236.99,1.24,4.24,50.07,0.02,1.22,2.66,4.5,CA,36.778261,-119.417932,2020-11-30 18:00:00
1606762800,1,226.97,1.1,3.34,55.08,0.08,1.53,3.15,4.56,CA,36.778261,-119.417932,2020-11-30 19:00:00
1606766400,1,226.97,0.95,3.17,64.37,0.25,2.52,4.16,4.24,CA,36.778261,-119.417932,2020-11-30 20:00:00
1606770000,1,233.65,0.89,3.43,70.81,0.43,3.89,5.54,3.96,CA,36.778261,-119.417932,2020-11-30 21:00:00
1606773600,1,243.66,0.89,4.03,71.53,0.6,5.65,7.36,3.29,CA,36.778261,-119.417932,2020-11-30 22:00:00
1606777200,1,253.68,0.91,5.4,67.95,0.81,7.22,9.16,3.33,CA,36.778261,-119.417932,2020-11-30 23:00:00
1606780800,1,267.03,0.63,8.14,59.37,0.97,8.25,10.48,3.77,CA,36.778261,-119.417932,2020-12-01 00:00:00
1606784400,1,273.71,0.06,10.45,49.35,0.86,8.54,11.15,4.18,CA,36.778261,-119.417932,2020-12-01 01:00:00
1606788000,1,270.37,0.0,10.28,40.05,0.59,8.45,11.38,4.43,CA,36.778261,-119.417932,2020-12-01 02:00:00
1606791600,1,267.03,0.0,9.43,34.69,0.36,8.03,11.02,4.37,CA,36.778261,-119.417932,2020-12-01 03:00:00
1606795200,1,260.35,0.0,7.8,32.54,0.19,7.26,10.08,3.77,CA,36.778261,-119.417932,2020-12-01 04:00:00
1606798800,1,250.34,0.0,6.43,29.68,0.09,6.42,9.06,2.91,CA,36.778261,-119.417932,2020-12-01 05:00:00
1606802400,1,240.33,0.0,5.74,26.82,0.04,5.45,7.9,2.31,CA,36.778261,-119.417932,2020-12-01 06:00:00
1606806000,1,236.99,0.0,5.83,23.96,0.02,4.6,6.9,2.03,CA,36.778261,-119.417932,2020-12-01 07:00:00
1606809600,1,230.31,0.0,5.66,23.25,0.01,3.71,5.68,1.74,CA,36.778261,-119.417932,2020-12-01 08:00:00
1606813200,1,223.64,0.0,4.71,26.11,0.01,2.72,4.26,1.43,CA,36.778261,-119.417932,2020-12-01 09:00:00
1606816800,1,220.3,0.0,3.34,31.47,0.01,2.1,3.25,1.25,CA,36.778261,-119.417932,2020-12-01 10:00:00
1606820400,1,216.96,0.0,2.25,37.55,0.01,1.88,2.81,1.2,CA,36.778261,-119.417932,2020-12-01 11:00:00
1606824000,1,213.62,0.0,1.61,42.2,0.02,1.79,2.6,1.24,CA,36.778261,-119.417932,2020-12-01 12:00:00
1606827600,1,213.62,0.0,1.2,45.06,0.01,1.61,2.35,1.19,CA,36.778261,-119.417932,2020-12-01 13:00:00
1606831200,1,213.62,0.0,1.1,45.42,0.01,1.44,2.15,1.06,CA,36.778261,-119.417932,2020-12-01 14:00:00
1606834800,1,216.96,0.0,1.61,43.27,0.01,1.38,2.22,1.05,CA,36.778261,-119.417932,2020-12-01 15:00:00
1606838400,1,223.64,0.08,2.66,40.41,0.01,1.34,2.35,1.2,CA,36.778261,-119.417932,2020-12-01 16:00:00
1606842000,1,226.97,0.69,3.13,35.41,0.01,1.38,2.53,1.47,CA,36.778261,-119.417932,2020-12-01 17:00:00
1606845600,1,226.97,1.38,3.0,32.19,0.02,1.73,2.96,1.63,CA,36.778261,-119.417932,2020-12-01 18:00:00
1606849200,1,247.0,0.72,2.51,61.51,0.49,8.24,9.36,1.92,CA,36.778261,-119.417932,2020-12-01 19:00:00
1606852800,2,260.35,0.7,2.55,67.23,0.67,13.03,14.32,2.25,CA,36.778261,-119.417932,2020-12-01 20:00:00
1606856400,2,267.03,0.58,2.55,77.25,0.8,17.52,18.93,2.63,CA,36.778261,-119.417932,2020-12-01 21:00:00
1606860000,3,280.38,0.49,2.87,87.98,0.95,23.07,24.68,3.1,CA,36.778261,-119.417932,2020-12-01 22:00:00
1606863600,4,293.73,0.45,3.6,85.83,0.92,28.11,30.1,3.55,CA,36.778261,-119.417932,2020-12-01 23:00:00
1606867200,4,310.42,0.3,5.27,75.1,0.73,31.0,33.48,3.71,CA,36.778261,-119.417932,2020-12-02 00:00:00
1606870800,4,323.77,0.03,7.54,60.08,0.53,31.31,34.2,3.67,CA,36.778261,-119.417932,2020-12-02 01:00:00
1606874400,4,323.77,0.0,9.0,49.35,0.4,30.43,33.6,3.86,CA,36.778261,-119.417932,2020-12-02 02:00:00
1606878000,4,317.1,0.0,9.68,42.2,0.33,28.06,31.3,4.12,CA,36.778261,-119.417932,2020-12-02 03:00:00
1606881600,3,297.07,0.0,9.0,36.84,0.25,22.63,25.57,3.8,CA,36.778261,-119.417932,2020-12-02 04:00:00
1606885200,2,273.71,0.0,7.63,32.19,0.16,16.87,19.52,3.23,CA,36.778261,-119.417932,2020-12-02 05:00:00
1606888800,2,257.02,0.0,6.68,28.61,0.09,12.22,14.68,2.79,CA,36.778261,-119.417932,2020-12-02 06:00:00
1606892400,1,247.0,0.0,6.43,27.54,0.06,9.34,11.65,2.82,CA,36.778261,-119.417932,2020-12-02 07:00:00
1606896000,1,233.65,0.0,6.17,29.33,0.05,6.48,8.43,3.2,CA,36.778261,-119.417932,2020-12-02 08:00:00
1606899600,1,223.64,0.0,5.06,32.9,0.03,4.01,5.45,3.33,CA,36.778261,-119.417932,2020-12-02 09:00:00
1606903200,1,211.95,0.0,3.64,36.48,0.03,2.55,3.6,3.36,CA,36.778261,-119.417932,2020-12-02 10:00:00
1606906800,1,206.95,0.0,2.74,39.34,0.02,1.88,2.77,3.48,CA,36.778261,-119.417932,2020-12-02 11:00:00
1606910400,1,205.28,0.0,2.27,40.77,0.02,1.57,2.41,3.71,CA,36.778261,-119.417932,2020-12-02 12:00:00
1606914000,1,203.61,0.0,1.86,37.91,0.01,1.35,2.15,2.22,CA,36.778261,-119.417932,2020-12-02 13:00:00
1606917600,1,203.61,0.0,1.74,34.69,0.01,1.27,2.07,1.58,CA,36.778261,-119.417932,2020-12-02 14:00:00
1606921200,1,206.95,0.0,2.25,32.19,0.01,1.26,2.21,1.66,CA,36.778261,-119.417932,2020-12-02 15:00:00
1606924800,1,216.96,0.15,3.51,31.11,0.01,1.37,2.57,2.38,CA,36.778261,-119.417932,2020-12-02 16:00:00
1606928400,1,223.64,1.05,3.98,30.76,0.01,1.5,2.95,3.42,CA,36.778261,-119.417932,2020-12-02 17:00:00
1606932000,1,226.97,1.84,3.9,32.54,0.02,1.66,3.27,4.5,CA,36.778261,-119.417932,2020-12-02 18:00:00
1606935600,1,233.65,1.61,3.73,44.35,0.08,3.43,5.18,5.13,CA,36.778261,-119.417932,2020-12-02 19:00:00
1606939200,1,243.66,1.19,3.6,60.08,0.2,7.99,9.82,5.32,CA,36.778261,-119.417932,2020-12-02 20:00:00
1606942800,2,250.34,0.78,3.21,74.39,0.27,12.33,14.27,5.19,CA,36.778261,-119.417932,2020-12-02 21:00:00
1606946400,2,253.68,0.43,2.46,83.69,0.26,15.09,17.26,4.56,CA,36.778261,-119.417932,2020-12-02 22:00:00
1606950000,2,257.02,0.3,2.46,81.54,0.44,16.53,19.17,4.37,CA,36.778261,-119.417932,2020-12-02 23:00:00
1606953600,2,277.04,0.23,4.16,71.53,0.74,18.85,22.08,4.43,CA,36.778261,-119.417932,2020-12-03 00:00:00
1606957200,3,293.73,0.03,6.86,57.22,0.81,20.01,23.7,4.43,CA,36.778261,-119.417932,2020-12-03 01:00:00
1606960800,2,297.07,0.0,8.31,45.06,0.62,19.94,23.91,4.18,CA,36.778261,-119.417932,2020-12-03 02:00:00
1606964400,2,290.39,0.0,8.4,37.19,0.39,18.99,22.84,3.8,CA,36.778261,-119.417932,2020-12-03 03:00:00
1606968000,2,273.71,0.0,7.03,35.76,0.18,16.59,19.85,3.07,CA,36.778261,-119.417932,2020-12-03 04:00:00
1606971600,2,260.35,0.0,5.91,35.76,0.09,13.68,16.31,2.41,CA,36.778261,-119.417932,2020-12-03 05:00:00
1606975200,2,247.0,0.0,5.14,35.05,0.06,10.88,13.05,1.96,CA,36.778261,-119.417932,2020-12-03 06:00:00
1606978800,1,236.99,0.0,4.63,33.98,0.05,8.86,10.72,1.82,CA,36.778261,-119.417932,2020-12-03 07:00:00
1606982400,1,230.31,0.0,4.2,35.05,0.05,7.52,9.11,1.95,CA,36.778261,-119.417932,2020-12-03 08:00:00
1606986000,1,223.64,0.0,3.56,38.27,0.05,6.33,7.66,2.03,CA,36.778261,-119.417932,2020-12-03 09:00:00
1606989600,1,216.96,0.0,2.79,40.41,0.05,5.33,6.47,2.25,CA,36.778261,-119.417932,2020-12-03 10:00:00
1606993200,1,213.62,0.0,2.19,41.13,0.04,4.56,5.62,2.38,CA,36.778261,-119.417932,2020-12-03 11:00:00
1606996800,1,210.29,0.0,1.82,42.2,0.03,4.09,5.16,2.47,CA,36.778261,-119.417932,2020-12-03 12:00:00
1607000400,1,208.62,0.0,1.52,42.56,0.03,3.87,4.96,2.34,CA,36.778261,-119.417932,2020-12-03 13:00:00
1607004000,1,208.62,0.0,1.41,41.13,0.02,3.81,4.98,2.06,CA,36.778261,-119.417932,2020-12-03 14:00:00
1607007600,1,211.95,0.0,1.93,38.27,0.02,3.86,5.23,1.88,CA,36.778261,-119.417932,2020-12-03 15:00:00
1607011200,1,220.3,0.1,3.21,34.33,0.01,3.9,5.58,1.9,CA,36.778261,-119.417932,2020-12-03 16:00:00
1607014800,1,223.64,0.8,3.51,30.4,0.01,3.85,5.82,1.95,CA,36.778261,-119.417932,2020-12-03 17:00:00
1607018400,1,226.97,1.38,2.96,29.68,0.06,4.04,6.45,1.93,CA,36.778261,-119.417932,2020-12-03 18:00:00
1607022000,1,240.33,0.42,1.89,74.39,0.89,9.61,13.46,1.71,CA,36.778261,-119.417932,2020-12-03 19:00:00
1607025600,2,247.0,0.28,1.5,91.55,1.24,12.52,17.92,1.69,CA,36.778261,-119.417932,2020-12-03 20:00:00
1607029200,2,243.66,0.26,1.52,97.28,1.3,12.53,18.87,1.66,CA,36.778261,-119.417932,2020-12-03 21:00:00
1607032800,2,240.33,0.36,2.16,88.69,1.19,11.77,18.81,1.82,CA,36.778261,-119.417932,2020-12-03 22:00:00
1607036400,2,236.99,0.47,3.13,73.67,1.0,11.56,19.21,2.12,CA,36.778261,-119.417932,2020-12-03 23:00:00
1607040000,2,243.66,0.35,4.76,61.51,0.88,11.77,19.87,2.41,CA,36.778261,-119.417932,2020-12-04 00:00:00
1607043600,2,247.0,0.03,6.68,51.5,0.75,12.17,20.47,2.47,CA,36.778261,-119.417932,2020-12-04 01:00:00
1607047200,2,250.34,0.0,7.8,41.84,0.49,12.39,20.47,2.15,CA,36.778261,-119.417932,2020-12-04 02:00:00
1607050800,2,253.68,0.0,7.88,35.41,0.24,11.77,19.2,1.77,CA,36.778261,-119.417932,2020-12-04 03:00:00
1607054400,2,250.34,0.0,6.68,32.54,0.1,10.16,16.62,1.5,CA,36.778261,-119.417932,2020-12-04 04:00:00
1607058000,1,243.66,0.0,5.66,31.11,0.05,8.84,14.63,1.47,CA,36.778261,-119.417932,2020-12-04 05:00:00
1607061600,1,240.33,0.0,5.1,30.4,0.04,7.93,13.26,1.38,CA,36.778261,-119.417932,2020-12-04 06:00:00
1607065200,1,236.99,0.0,4.71,31.11,0.05,7.25,12.24,1.73,CA,36.778261,-119.417932,2020-12-04 07:00:00
1607068800,1,233.65,0.0,4.24,35.76,0.06,6.7,11.24,2.53,CA,36.778261,-119.417932,2020-12-04 08:00:00
1607072400,1,226.97,0.0,3.47,42.56,0.08,6.21,10.23,3.04,CA,36.778261,-119.417932,2020-12-04 09:00:00
1607076000,1,220.3,0.0,2.59,47.21,0.08,5.92,9.54,3.2,CA,36.778261,-119.417932,2020-12-04 10:00:00
1607079600,1,216.96,0.0,1.93,47.92,0.06,5.63,8.99,3.01,CA,36.778261,-119.417932,2020-12-04 11:00:00
1607083200,1,213.62,0.0,1.5,45.78,0.05,5.44,8.63,2.31,CA,36.778261,-119.417932,2020-12-04 12:00:00
1607086800,1,211.95,0.0,1.21,43.27,0.02,5.3,8.29,1.01,CA,36.778261,-119.417932,2020-12-04 13:00:00
1607090400,1,210.29,0.0,1.22,40.05,0.01,5.16,7.99,0.78,CA,36.778261,-119.417932,2020-12-04 14:00:00
1607094000,1,213.62,0.0,1.86,36.48,0.01,5.04,7.79,0.87,CA,36.778261,-119.417932,2020-12-04 15:00:00
1607097600,1,220.3,0.11,3.3,32.9,0.01,4.9,7.76,1.44,CA,36.778261,-119.417932,2020-12-04 16:00:00
1607101200,1,223.64,0.95,3.98,28.97,0.01,4.81,7.93,1.96,CA,36.778261,-119.417932,2020-12-04 17:00:00
1607104800,1,226.97,1.84,3.68,27.18,0.02,4.89,8.41,2.44,CA,36.778261,-119.417932,2020-12-04 18:00:00
1607108400,1,233.65,2.07,4.07,35.05,0.08,5.95,10.22,3.83,CA,36.778261,-119.417932,2020-12-04 19:00:00
1607112000,1,247.0,2.26,4.76,41.84,0.16,7.63,12.51,5.07,CA,36.778261,-119.417932,2020-12-04 20:00:00
1607115600,1,253.68,2.07,5.27,49.35,0.24,9.48,14.71,5.83,CA,36.778261,-119.417932,2020-12-04 21:00:00
1607119200,2,253.68,1.57,5.44,57.22,0.29,11.42,16.98,5.76,CA,36.778261,-119.417932,2020-12-04 22:00:00
1607122800,2,260.35,1.23,5.91,55.79,0.22,12.11,18.17,5.32,CA,36.778261,-119.417932,2020-12-04 23:00:00
1607126400,2,280.38,0.88,8.82,45.42,0.21,13.27,19.89,4.69,CA,36.778261,-119.417932,2020-12-05 00:00:00
1607130000,2,303.75,0.1,13.2,33.26,0.28,14.29,21.31,4.05,CA,36.778261,-119.417932,2020-12-05 01:00:00
1607133600,2,307.08,0.0,14.4,27.18,0.29,14.55,21.75,3.93,CA,36.778261,-119.417932,2020-12-05 02:00:00
1607137200,2,293.73,0.0,13.2,24.68,0.24,13.87,20.89,3.86,CA,36.778261,-119.417932,2020-12-05 03:00:00
1607140800,2,270.37,0.0,10.37,25.03,0.15,11.93,18.26,3.52,CA,36.778261,-119.417932,2020-12-05 04:00:00
1607144400,1,250.34,0.0,8.05,26.11,0.08,9.88,15.44,3.14,CA,36.778261,-119.417932,2020-12-05 05:00:00
1607148000,1,240.33,0.0,7.03,27.54,0.05,8.17,13.09,2.82,CA,36.778261,-119.417932,2020-12-05 06:00:00
1607151600,1,236.99,0.0,6.94,26.46,0.03,7.05,11.44,2.6,CA,36.778261,-119.417932,2020-12-05 07:00:00
1607155200,1,230.31,0.0,6.43,25.39,0.02,6.13,9.89,2.06,CA,36.778261,-119.417932,2020-12-05 08:00:00
1607158800,1,220.3,0.0,4.97,26.82,0.01,5.27,8.28,1.55,CA,36.778261,-119.417932,2020-12-05 09:00:00
1607162400,1,210.29,0.0,3.38,29.33,0.01,4.56,7.0,1.12,CA,36.778261,-119.417932,2020-12-05 10:00:00
1607166000,1,203.61,0.0,2.34,32.19,0.01,3.88,5.97,1.16,CA,36.778261,-119.417932,2020-12-05 11:00:00
1607169600,1,196.93,0.0,1.69,36.12,0.01,3.17,4.97,1.41,CA,36.778261,-119.417932,2020-12-05 12:00:00
1607173200,1,193.6,0.0,1.22,42.2,0.01,2.47,3.96,1.66,CA,36.778261,-119.417932,2020-12-05 13:00:00
1607176800,1,191.93,0.0,1.04,45.06,0.01,1.94,3.2,1.74,CA,36.778261,-119.417932,2020-12-05 14:00:00
1607180400,1,193.6,0.0,1.36,43.99,0.01,1.61,2.85,1.85,CA,36.778261,-119.417932,2020-12-05 15:00:00
1607184000,1,198.6,0.06,2.36,42.92,0.01,1.37,2.73,2.28,CA,36.778261,-119.417932,2020-12-05 16:00:00
1607187600,1,201.94,0.5,3.0,42.56,0.02,1.27,2.86,3.1,CA,36.778261,-119.417932,2020-12-05 17:00:00
1607191200,1,203.61,0.99,3.13,43.99,0.02,1.3,3.21,4.05,CA,36.778261,-119.417932,2020-12-05 18:00:00
1607194800,1,205.28,0.94,2.87,52.93,0.06,2.25,4.82,4.18,CA,36.778261,-119.417932,2020-12-05 19:00:00
1607198400,1,213.62,0.79,2.74,65.09,0.17,4.79,7.95,4.24,CA,36.778261,-119.417932,2020-12-05 20:00:00
1607202000,1,223.64,0.63,2.72,75.82,0.27,7.85,11.31,4.5,CA,36.778261,-119.417932,2020-12-05 21:00:00
1607205600,2,236.99,0.5,2.91,85.83,0.35,11.84,15.65,4.88,CA,36.778261,-119.417932,2020-12-05 22:00:00
1607209200,2,247.0,0.43,3.56,88.69,0.31,15.12,19.36,5.64,CA,36.778261,-119.417932,2020-12-05 23:00:00
