Date,State,Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,dt
2020-12-29 07:00:00,DC,38.905985,-77.033418,1,297.07,0.0,11.65,45.78,4.23,4.25,4.96,0.42,1609225200
2020-12-29 08:00:00,DC,38.905985,-77.033418,1,293.73,0.0,11.48,47.21,3.93,4.45,5.14,0.41,1609228800
2020-12-29 09:00:00,DC,38.905985,-77.033418,1,287.06,0.0,10.97,50.07,3.58,4.22,4.91,0.4,1609232400
2020-12-29 10:00:00,DC,38.905985,-77.033418,1,280.38,0.0,10.54,54.36,3.43,3.56,4.24,0.44,1609236000
2020-12-29 11:00:00,DC,38.905985,-77.033418,1,277.04,0.0,11.65,55.08,3.64,3.18,3.92,0.53,1609239600
2020-12-29 12:00:00,DC,38.905985,-77.033418,1,297.07,0.02,17.31,48.64,4.47,3.77,4.75,0.88,1609243200
2020-12-29 13:00:00,DC,38.905985,-77.033418,1,323.77,0.09,23.99,40.77,5.66,4.32,5.51,1.24,1609246800
2020-12-29 14:00:00,DC,38.905985,-77.033418,1,313.76,1.62,21.25,47.21,6.38,3.65,4.79,1.19,1609250400
2020-12-29 15:00:00,DC,38.905985,-77.033418,1,280.38,2.74,14.57,61.51,6.44,2.64,3.6,0.96,1609254000
2020-12-29 16:00:00,DC,38.905985,-77.033418,1,243.66,1.9,7.8,75.82,5.13,1.38,2.02,0.59,1609257600
2020-12-29 17:00:00,DC,38.905985,-77.033418,2,236.99,1.79,6.51,80.11,4.71,1.17,1.73,0.52,1609261200
2020-12-29 18:00:00,DC,38.905985,-77.033418,2,233.65,1.73,6.17,80.82,4.71,1.15,1.7,0.52,1609264800
2020-12-29 19:00:00,DC,38.905985,-77.033418,1,236.99,1.96,7.63,79.39,5.36,1.52,2.15,0.59,1609268400
2020-12-29 20:00:00,DC,38.905985,-77.033418,1,253.68,2.21,10.8,74.39,6.38,2.12,2.89,0.74,1609272000
2020-12-29 21:00:00,DC,38.905985,-77.033418,1,267.03,1.58,15.08,68.67,6.97,2.55,3.46,0.89,1609275600
2020-12-29 22:00:00,DC,38.905985,-77.033418,1,317.1,0.41,28.1,51.5,6.44,3.86,5.16,1.46,1609279200
2020-12-29 23:00:00,DC,38.905985,-77.033418,2,387.19,0.26,42.84,30.76,4.89,5.9,7.85,2.22,1609282800
2020-12-30 00:00:00,DC,38.905985,-77.033418,2,440.6,1.06,50.04,17.17,4.23,8.29,11.0,3.1,1609286400
2020-12-30 01:00:00,DC,38.905985,-77.033418,2,494.0,5.36,52.78,5.5,3.25,11.78,15.74,4.18,1609290000
2020-12-30 02:00:00,DC,38.905985,-77.033418,2,547.41,14.31,48.67,0.65,2.53,15.4,20.87,5.07,1609293600
2020-12-30 03:00:00,DC,38.905985,-77.033418,2,580.79,21.46,45.24,0.17,2.24,18.09,24.85,5.64,1609297200
2020-12-30 04:00:00,DC,38.905985,-77.033418,2,614.17,26.6,44.55,0.05,2.3,19.94,27.51,5.95,1609300800
2020-12-30 05:00:00,DC,38.905985,-77.033418,2,587.46,23.25,44.55,0.05,2.44,17.86,25.26,5.19,1609304400
2020-12-30 06:00:00,DC,38.905985,-77.033418,2,560.76,17.66,47.3,0.08,2.62,16.16,23.26,4.5,1609308000
2020-12-30 07:00:00,DC,38.905985,-77.033418,2,547.41,14.98,51.41,0.06,2.98,16.31,23.06,4.18,1609311600
2020-12-30 08:00:00,DC,38.905985,-77.033418,2,560.76,14.53,56.89,0.04,3.64,17.8,24.03,4.18,1609315200
2020-12-30 09:00:00,DC,38.905985,-77.033418,3,600.82,11.85,65.12,0.16,4.65,20.17,25.76,4.31,1609318800
2020-12-30 10:00:00,DC,38.905985,-77.033418,3,600.82,5.48,71.97,1.04,5.9,20.94,25.78,3.93,1609322400
2020-12-30 11:00:00,DC,38.905985,-77.033418,3,600.82,4.14,70.6,1.9,6.56,21.19,25.57,3.45,1609326000
2020-12-30 12:00:00,DC,38.905985,-77.033418,3,580.79,5.03,65.8,3.13,7.09,20.2,24.22,3.39,1609329600
2020-12-30 13:00:00,DC,38.905985,-77.033418,2,460.63,0.88,51.41,18.42,7.45,13.26,16.2,2.63,1609333200
2020-12-30 14:00:00,DC,38.905985,-77.033418,2,407.22,2.43,40.78,31.11,6.56,9.73,12.32,2.12,1609336800
2020-12-30 15:00:00,DC,38.905985,-77.033418,1,377.18,6.04,30.85,43.99,7.21,7.8,10.3,2.19,1609340400
2020-12-30 16:00:00,DC,38.905985,-77.033418,1,303.75,4.02,18.68,63.66,5.84,4.69,6.46,1.49,1609344000
2020-12-30 17:00:00,DC,38.905985,-77.033418,1,277.04,2.63,14.74,70.81,4.89,3.61,4.95,1.14,1609347600
2020-12-30 18:00:00,DC,38.905985,-77.033418,1,267.03,1.84,14.22,72.96,4.65,3.26,4.36,1.01,1609351200
2020-12-30 19:00:00,DC,38.905985,-77.033418,1,267.03,0.71,16.45,70.81,4.59,3.08,4.14,1.05,1609354800
2020-12-30 20:00:00,DC,38.905985,-77.033418,1,280.38,0.27,21.59,62.94,5.36,3.53,4.77,1.19,1609358400
2020-12-30 21:00:00,DC,38.905985,-77.033418,1,300.41,0.1,27.42,55.08,5.96,4.23,5.7,1.36,1609362000
2020-12-30 22:00:00,DC,38.905985,-77.033418,1,317.1,0.02,30.5,50.78,5.6,4.6,6.23,1.5,1609365600
2020-12-30 23:00:00,DC,38.905985,-77.033418,1,320.44,0.01,29.13,50.07,4.59,4.33,5.99,1.62,1609369200
2020-12-31 00:00:00,DC,38.905985,-77.033418,1,307.08,0.01,25.02,52.21,3.82,4.03,5.68,1.66,1609372800
2020-12-31 01:00:00,DC,38.905985,-77.033418,1,297.07,0.01,21.76,55.08,3.61,3.67,5.34,1.66,1609376400
2020-12-31 02:00:00,DC,38.905985,-77.033418,1,280.38,0.0,18.17,60.08,3.79,3.26,4.94,1.49,1609380000
2020-12-31 03:00:00,DC,38.905985,-77.033418,1,267.03,0.0,15.25,63.66,3.93,3.01,4.76,1.27,1609383600
2020-12-31 04:00:00,DC,38.905985,-77.033418,1,253.68,0.0,12.34,66.52,3.87,2.82,4.62,1.0,1609387200
2020-12-31 05:00:00,DC,38.905985,-77.033418,1,240.33,0.0,9.77,67.23,3.99,2.56,4.26,0.69,1609390800
2020-12-31 06:00:00,DC,38.905985,-77.033418,1,233.65,0.0,8.74,66.52,4.11,2.68,4.19,0.45,1609394400
2020-12-31 07:00:00,DC,38.905985,-77.033418,1,230.31,0.0,7.97,65.8,3.79,2.94,4.33,0.3,1609398000
2020-12-31 08:00:00,DC,38.905985,-77.033418,1,233.65,0.0,7.54,65.09,3.37,3.15,4.52,0.24,1609401600
2020-12-31 09:00:00,DC,38.905985,-77.033418,1,233.65,0.0,7.37,63.66,3.1,3.24,4.57,0.21,1609405200
2020-12-31 10:00:00,DC,38.905985,-77.033418,1,240.33,0.0,8.31,61.51,3.28,3.5,4.84,0.22,1609408800
2020-12-31 11:00:00,DC,38.905985,-77.033418,1,250.34,0.0,10.8,55.79,3.64,4.06,5.52,0.29,1609412400
2020-12-31 12:00:00,DC,38.905985,-77.033418,1,273.71,0.01,16.45,47.21,3.82,5.21,7.01,0.49,1609416000
2020-12-31 13:00:00,DC,38.905985,-77.033418,1,310.42,0.05,24.33,37.19,4.05,6.56,8.8,0.74,1609419600
2020-12-31 14:00:00,DC,38.905985,-77.033418,1,337.12,0.12,29.13,31.11,4.29,7.28,9.79,0.99,1609423200
2020-12-31 15:00:00,DC,38.905985,-77.033418,1,327.11,0.18,26.39,33.26,3.99,6.53,8.77,0.98,1609426800
2020-12-31 16:00:00,DC,38.905985,-77.033418,1,303.75,0.3,20.05,39.7,3.82,4.52,5.75,0.67,1609430400
2020-12-31 17:00:00,DC,38.905985,-77.033418,1,300.41,0.59,18.68,40.41,3.61,3.66,4.45,0.55,1609434000
2020-12-31 18:00:00,DC,38.905985,-77.033418,1,297.07,0.87,18.34,41.84,3.4,3.28,3.95,0.51,1609437600
2020-12-31 19:00:00,DC,38.905985,-77.033418,1,300.41,0.95,18.68,43.63,3.52,3.03,3.65,0.49,1609441200
2020-12-31 20:00:00,DC,38.905985,-77.033418,1,300.41,0.66,19.36,45.06,3.61,2.74,3.32,0.44,1609444800
2020-12-31 21:00:00,DC,38.905985,-77.033418,1,297.07,0.27,19.88,45.78,3.43,2.47,3.02,0.4,1609448400
2020-12-31 22:00:00,DC,38.905985,-77.033418,1,300.41,0.06,20.74,45.42,3.1,2.29,2.84,0.39,1609452000
2020-12-31 23:00:00,DC,38.905985,-77.033418,1,310.42,0.03,23.31,41.84,2.92,2.45,3.1,0.46,1609455600
2021-01-01 00:00:00,DC,38.905985,-77.033418,1,327.11,0.06,25.71,37.19,2.77,3.02,3.83,0.54,1609459200
2021-01-01 01:00:00,DC,38.905985,-77.033418,1,333.79,0.08,25.71,33.26,2.53,3.58,4.67,0.58,1609462800
2021-01-01 02:00:00,DC,38.905985,-77.033418,1,333.79,0.09,23.65,31.47,2.24,3.66,5.12,0.55,1609466400
2021-01-01 03:00:00,DC,38.905985,-77.033418,1,333.79,0.09,21.59,29.68,2.03,3.91,5.65,0.51,1609470000
2021-01-01 04:00:00,DC,38.905985,-77.033418,1,333.79,0.11,21.42,27.54,1.97,4.36,6.38,0.49,1609473600
2021-01-01 05:00:00,DC,38.905985,-77.033418,1,330.45,0.07,20.22,27.54,1.86,4.41,6.6,0.36,1609477200
2021-01-01 06:00:00,DC,38.905985,-77.033418,1,327.11,0.06,19.19,28.61,2.18,4.55,6.67,0.33,1609480800
2021-01-01 07:00:00,DC,38.905985,-77.033418,1,327.11,0.05,20.05,28.61,3.22,5.02,7.05,0.38,1609484400
2021-01-01 08:00:00,DC,38.905985,-77.033418,1,333.79,0.05,22.28,28.25,4.47,5.63,7.64,0.45,1609488000
2021-01-01 09:00:00,DC,38.905985,-77.033418,1,340.46,0.05,23.65,28.61,6.14,6.32,8.38,0.82,1609491600
2021-01-01 10:00:00,DC,38.905985,-77.033418,1,343.8,0.05,23.99,29.68,6.86,6.71,8.84,1.25,1609495200
2021-01-01 11:00:00,DC,38.905985,-77.033418,1,350.48,0.07,25.02,29.68,6.91,7.09,9.3,1.73,1609498800
2021-01-01 12:00:00,DC,38.905985,-77.033418,1,370.5,0.24,31.19,25.03,7.09,8.15,10.62,2.44,1609502400
2021-01-01 13:00:00,DC,38.905985,-77.033418,1,393.87,0.57,38.73,19.31,7.45,8.88,11.47,2.76,1609506000
2021-01-01 14:00:00,DC,38.905985,-77.033418,2,407.22,1.06,45.24,14.84,7.15,9.22,11.76,1.82,1609509600
2021-01-01 15:00:00,DC,38.905985,-77.033418,2,413.9,1.84,48.67,12.88,7.99,9.57,12.13,1.6,1609513200
2021-01-01 16:00:00,DC,38.905985,-77.033418,2,413.9,3.97,47.98,14.31,9.3,9.74,12.08,1.14,1609516800
2021-01-01 17:00:00,DC,38.905985,-77.033418,2,403.88,5.03,44.55,15.91,9.42,9.5,11.49,0.67,1609520400
2021-01-01 18:00:00,DC,38.905985,-77.033418,2,393.87,4.53,42.84,16.45,8.58,8.97,10.6,0.5,1609524000
2021-01-01 19:00:00,DC,38.905985,-77.033418,2,390.53,3.55,43.53,16.09,7.75,8.35,9.64,0.47,1609527600
2021-01-01 20:00:00,DC,38.905985,-77.033418,2,383.85,2.79,42.84,16.63,6.68,7.61,8.72,0.49,1609531200
2021-01-01 21:00:00,DC,38.905985,-77.033418,2,380.52,1.38,41.81,17.17,5.42,6.82,7.81,0.49,1609534800
2021-01-01 22:00:00,DC,38.905985,-77.033418,2,400.54,1.08,44.55,13.77,4.23,6.69,7.67,0.56,1609538400
2021-01-01 23:00:00,DC,38.905985,-77.033418,2,453.95,3.63,52.78,5.01,3.64,7.86,9.1,0.76,1609542000
2021-01-02 00:00:00,DC,38.905985,-77.033418,2,507.36,10.17,57.58,0.68,3.67,10.11,11.77,1.06,1609545600
2021-01-02 01:00:00,DC,38.905985,-77.033418,2,534.06,14.08,57.58,0.17,3.64,11.54,13.51,1.11,1609549200
2021-01-02 02:00:00,DC,38.905985,-77.033418,2,500.68,8.61,55.52,0.97,2.92,10.24,11.96,0.78,1609552800
2021-01-02 03:00:00,DC,38.905985,-77.033418,2,433.92,1.84,43.87,9.12,2.21,7.47,8.66,0.55,1609556400
2021-01-02 04:00:00,DC,38.905985,-77.033418,1,370.5,0.14,26.39,26.82,2.06,4.86,5.58,0.43,1609560000
2021-01-02 05:00:00,DC,38.905985,-77.033418,1,350.48,0.05,23.31,31.83,2.86,4.35,4.93,0.39,1609563600
2021-01-02 06:00:00,DC,38.905985,-77.033418,1,353.81,0.04,26.39,29.33,3.87,4.71,5.25,0.35,1609567200
2021-01-02 07:00:00,DC,38.905985,-77.033418,1,350.48,0.06,28.45,23.96,3.4,4.97,5.59,0.27,1609570800
2021-01-02 08:00:00,DC,38.905985,-77.033418,1,343.8,0.08,26.05,20.92,2.44,4.95,5.57,0.21,1609574400
2021-01-02 09:00:00,DC,38.905985,-77.033418,1,327.11,0.06,20.05,22.89,2.09,4.3,4.73,0.18,1609578000
2021-01-02 10:00:00,DC,38.905985,-77.033418,1,310.42,0.05,16.45,24.68,2.09,3.28,3.64,0.18,1609581600
2021-01-02 11:00:00,DC,38.905985,-77.033418,1,313.76,0.1,17.48,21.82,2.18,3.32,3.74,0.23,1609585200
2021-01-02 12:00:00,DC,38.905985,-77.033418,1,340.46,0.39,21.59,16.09,2.12,4.25,4.88,0.36,1609588800
2021-01-02 13:00:00,DC,38.905985,-77.033418,1,363.83,0.96,25.02,11.27,1.97,4.71,5.65,0.52,1609592400
2021-01-02 14:00:00,DC,38.905985,-77.033418,1,360.49,3.07,22.28,13.59,2.15,4.17,5.37,0.63,1609596000
2021-01-02 15:00:00,DC,38.905985,-77.033418,1,337.12,5.87,15.42,22.17,2.53,3.73,5.06,0.58,1609599600
2021-01-02 16:00:00,DC,38.905985,-77.033418,1,303.75,5.42,11.82,30.04,2.98,3.31,4.55,0.52,1609603200
2021-01-02 17:00:00,DC,38.905985,-77.033418,1,273.71,2.99,10.11,38.27,3.31,2.7,3.61,0.51,1609606800
2021-01-02 18:00:00,DC,38.905985,-77.033418,1,260.35,1.43,8.91,41.49,3.31,2.01,2.6,0.45,1609610400
2021-01-02 19:00:00,DC,38.905985,-77.033418,1,253.68,0.71,7.54,41.49,2.95,1.36,1.74,0.31,1609614000
2021-01-02 20:00:00,DC,38.905985,-77.033418,1,260.35,0.83,9.43,37.19,3.34,1.49,1.9,0.38,1609617600
2021-01-02 21:00:00,DC,38.905985,-77.033418,1,267.03,0.59,11.82,32.54,3.52,1.68,2.16,0.46,1609621200
2021-01-02 22:00:00,DC,38.905985,-77.033418,1,283.72,0.2,15.77,26.46,3.55,1.99,2.6,0.61,1609624800
2021-01-02 23:00:00,DC,38.905985,-77.033418,1,303.75,0.27,19.88,19.49,3.37,2.52,3.34,0.74,1609628400
2021-01-03 00:00:00,DC,38.905985,-77.033418,1,327.11,0.55,22.96,14.31,3.13,3.33,4.43,0.74,1609632000
2021-01-03 01:00:00,DC,38.905985,-77.033418,1,340.46,0.88,25.36,10.55,3.1,4.22,5.68,0.68,1609635600
2021-01-03 02:00:00,DC,38.905985,-77.033418,1,340.46,1.03,25.71,8.58,2.86,4.64,6.48,0.6,1609639200
2021-01-03 03:00:00,DC,38.905985,-77.033418,1,333.79,0.94,24.68,9.03,2.24,4.69,6.89,0.54,1609642800
2021-01-03 04:00:00,DC,38.905985,-77.033418,1,333.79,0.62,24.33,11.36,1.82,4.5,6.78,0.46,1609646400
2021-01-03 05:00:00,DC,38.905985,-77.033418,1,330.45,0.25,23.65,15.02,1.79,4.18,6.23,0.33,1609650000
2021-01-03 06:00:00,DC,38.905985,-77.033418,1,340.46,0.17,24.68,16.09,2.24,4.46,6.28,0.27,1609653600
2021-01-03 07:00:00,DC,38.905985,-77.033418,1,343.8,0.16,26.05,15.91,2.83,4.64,6.18,0.24,1609657200
2021-01-03 08:00:00,DC,38.905985,-77.033418,1,340.46,0.13,24.33,16.81,3.01,4.31,5.78,0.24,1609660800
2021-01-03 09:00:00,DC,38.905985,-77.033418,1,343.8,0.12,22.62,16.99,3.4,4.12,5.76,0.26,1609664400
2021-01-03 10:00:00,DC,38.905985,-77.033418,1,347.14,0.09,22.28,18.77,3.79,4.15,5.51,0.22,1609668000
2021-01-03 11:00:00,DC,38.905985,-77.033418,1,353.81,0.12,25.36,19.13,3.55,4.41,5.39,0.23,1609671600
2021-01-03 12:00:00,DC,38.905985,-77.033418,1,373.84,0.37,32.22,16.27,3.46,5.57,6.5,0.31,1609675200
2021-01-03 13:00:00,DC,38.905985,-77.033418,1,390.53,0.66,37.36,13.95,3.58,6.51,7.53,0.4,1609678800
2021-01-03 14:00:00,DC,38.905985,-77.033418,1,387.19,0.8,38.73,14.31,4.23,6.69,7.77,0.42,1609682400
2021-01-03 15:00:00,DC,38.905985,-77.033418,1,377.18,1.01,37.7,16.81,5.07,6.74,7.82,0.4,1609686000
2021-01-03 16:00:00,DC,38.905985,-77.033418,1,370.5,1.24,36.33,18.06,5.36,6.69,7.78,0.41,1609689600
2021-01-03 17:00:00,DC,38.905985,-77.033418,1,370.5,1.12,36.67,17.7,5.19,6.41,7.56,0.44,1609693200
2021-01-03 18:00:00,DC,38.905985,-77.033418,1,373.84,0.8,38.73,15.74,5.01,6.46,7.71,0.48,1609696800
2021-01-03 19:00:00,DC,38.905985,-77.033418,2,387.19,0.8,40.78,13.05,4.95,6.77,8.08,0.52,1609700400
2021-01-03 20:00:00,DC,38.905985,-77.033418,1,380.52,0.64,38.04,14.84,4.05,6.44,7.59,0.44,1609704000
2021-01-03 21:00:00,DC,38.905985,-77.033418,1,363.83,0.29,32.56,20.56,2.8,5.5,6.28,0.36,1609707600
2021-01-03 22:00:00,DC,38.905985,-77.033418,1,363.83,0.27,30.16,20.74,1.97,4.93,5.52,0.35,1609711200
2021-01-03 23:00:00,DC,38.905985,-77.033418,1,380.52,0.56,32.56,15.02,1.82,5.25,5.87,0.41,1609714800
2021-01-04 00:00:00,DC,38.905985,-77.033418,1,397.21,0.99,35.3,10.73,1.97,6.09,6.85,0.48,1609718400
2021-01-04 01:00:00,DC,38.905985,-77.033418,1,407.22,1.29,36.67,8.4,1.89,7.02,8.02,0.54,1609722000
2021-01-04 02:00:00,DC,38.905985,-77.033418,1,400.54,0.98,34.62,9.3,1.7,7.3,8.42,0.49,1609725600
2021-01-04 03:00:00,DC,38.905985,-77.033418,1,390.53,0.59,30.16,12.16,1.65,7.08,8.24,0.42,1609729200
2021-01-04 04:00:00,DC,38.905985,-77.033418,1,363.83,0.2,24.68,19.31,2.09,6.59,7.5,0.27,1609732800
2021-01-04 05:00:00,DC,38.905985,-77.033418,1,350.48,0.09,21.59,21.28,2.3,5.78,6.48,0.18,1609736400
2021-01-04 06:00:00,DC,38.905985,-77.033418,1,347.14,0.13,21.76,18.95,3.16,5.68,6.3,0.15,1609740000
2021-01-04 07:00:00,DC,38.905985,-77.033418,1,350.48,0.18,22.28,16.63,3.46,5.67,6.26,0.15,1609743600
2021-01-04 08:00:00,DC,38.905985,-77.033418,1,350.48,0.24,21.94,15.2,2.83,5.67,6.29,0.18,1609747200
2021-01-04 09:00:00,DC,38.905985,-77.033418,1,353.81,0.29,21.59,14.13,2.24,5.66,6.33,0.21,1609750800
2021-01-04 10:00:00,DC,38.905985,-77.033418,1,353.81,0.34,20.56,13.95,1.88,5.69,6.41,0.23,1609754400
2021-01-04 11:00:00,DC,38.905985,-77.033418,1,360.49,0.53,21.25,12.7,1.86,6.14,6.97,0.29,1609758000
2021-01-04 12:00:00,DC,38.905985,-77.033418,1,403.88,2.6,27.42,6.26,2.38,8.43,9.76,0.87,1609761600
2021-01-04 13:00:00,DC,38.905985,-77.033418,2,453.95,8.38,31.19,1.35,2.71,10.67,12.62,1.19,1609765200
2021-01-04 14:00:00,DC,38.905985,-77.033418,2,473.98,13.19,28.45,4.25,2.74,11.02,13.38,0.9,1609768800
2021-01-04 15:00:00,DC,38.905985,-77.033418,1,447.27,12.29,23.99,10.91,3.49,9.83,12.1,0.75,1609772400
2021-01-04 16:00:00,DC,38.905985,-77.033418,1,383.85,6.43,19.54,18.77,4.23,7.21,8.81,0.55,1609776000
2021-01-04 17:00:00,DC,38.905985,-77.033418,1,367.17,4.86,18.51,21.64,4.29,6.15,7.62,0.63,1609779600
2021-01-04 18:00:00,DC,38.905985,-77.033418,1,353.81,3.35,18.34,22.53,4.05,5.06,6.46,0.71,1609783200
2021-01-04 19:00:00,DC,38.905985,-77.033418,1,333.79,1.69,16.11,28.25,3.46,3.8,4.83,0.61,1609786800
2021-01-04 20:00:00,DC,38.905985,-77.033418,1,340.46,1.58,17.82,23.96,3.93,4.17,5.19,0.64,1609790400
2021-01-04 21:00:00,DC,38.905985,-77.033418,1,360.49,1.5,22.28,15.56,4.77,4.97,6.11,0.71,1609794000
2021-01-04 22:00:00,DC,38.905985,-77.033418,1,410.56,3.69,31.19,4.16,6.2,6.42,7.95,1.12,1609797600
2021-01-04 23:00:00,DC,38.905985,-77.033418,1,473.98,10.73,35.3,0.16,6.97,7.85,9.89,1.52,1609801200
2021-01-05 00:00:00,DC,38.905985,-77.033418,1,500.68,14.53,36.33,0.04,6.91,8.88,11.27,1.57,1609804800
2021-01-05 01:00:00,DC,38.905985,-77.033418,2,520.71,17.21,38.04,0.04,6.14,10.57,13.4,1.47,1609808400
2021-01-05 02:00:00,DC,38.905985,-77.033418,2,547.41,20.12,39.07,0.02,5.13,12.53,15.79,1.25,1609812000
2021-01-05 03:00:00,DC,38.905985,-77.033418,2,554.09,20.56,39.07,0.03,4.41,13.55,17.02,1.06,1609815600
2021-01-05 04:00:00,DC,38.905985,-77.033418,2,560.76,21.68,38.73,0.01,3.82,14.07,17.62,0.93,1609819200
2021-01-05 05:00:00,DC,38.905985,-77.033418,2,560.76,22.8,38.39,0.01,3.13,14.1,17.59,0.68,1609822800
2021-01-05 06:00:00,DC,38.905985,-77.033418,2,574.11,23.69,38.39,0.0,2.56,14.34,17.8,0.52,1609826400
2021-01-05 07:00:00,DC,38.905985,-77.033418,2,600.82,26.6,38.04,0.0,1.83,15.75,19.65,0.44,1609830000
2021-01-05 08:00:00,DC,38.905985,-77.033418,2,627.52,29.5,37.36,0.0,1.43,17.67,22.33,0.49,1609833600
2021-01-05 09:00:00,DC,38.905985,-77.033418,2,640.87,32.19,35.99,0.0,1.49,19.11,24.4,0.65,1609837200
2021-01-05 10:00:00,DC,38.905985,-77.033418,2,640.87,32.63,34.96,0.0,1.68,19.39,24.57,0.78,1609840800
2021-01-05 11:00:00,DC,38.905985,-77.033418,2,647.54,33.53,33.93,0.0,1.8,19.52,24.24,0.87,1609844400
2021-01-05 12:00:00,DC,38.905985,-77.033418,3,741.01,46.94,34.62,0.0,2.0,23.96,28.85,1.54,1609848000
2021-01-05 13:00:00,DC,38.905985,-77.033418,4,867.84,65.27,36.33,0.0,2.44,28.99,34.23,1.87,1609851600
2021-01-05 14:00:00,DC,38.905985,-77.033418,4,934.6,76.89,37.36,0.08,2.89,31.51,36.98,1.76,1609855200
2021-01-05 15:00:00,DC,38.905985,-77.033418,4,921.25,76.0,36.67,0.41,3.64,30.98,36.34,1.62,1609858800
2021-01-05 16:00:00,DC,38.905985,-77.033418,2,547.41,23.02,34.27,2.3,9.78,16.63,19.07,0.55,1609862400
2021-01-05 17:00:00,DC,38.905985,-77.033418,2,480.65,14.31,31.87,4.11,9.89,13.74,15.66,0.47,1609866000
2021-01-05 18:00:00,DC,38.905985,-77.033418,2,460.63,11.06,29.82,5.1,9.3,11.95,13.68,0.47,1609869600
2021-01-05 19:00:00,DC,38.905985,-77.033418,2,447.27,8.38,29.13,5.32,8.7,10.48,12.02,0.43,1609873200
2021-01-05 20:00:00,DC,38.905985,-77.033418,1,453.95,7.49,30.16,3.98,8.7,9.78,11.28,0.46,1609876800
2021-01-05 21:00:00,DC,38.905985,-77.033418,1,447.27,6.15,31.53,2.3,7.99,9.2,10.61,0.49,1609880400
2021-01-05 22:00:00,DC,38.905985,-77.033418,1,447.27,5.42,31.53,1.27,6.08,8.66,9.91,0.52,1609884000
2021-01-05 23:00:00,DC,38.905985,-77.033418,1,447.27,6.54,30.85,0.7,4.47,8.72,9.88,0.55,1609887600
2021-01-06 00:00:00,DC,38.905985,-77.033418,1,453.95,7.71,29.82,0.45,3.73,9.44,10.66,0.59,1609891200
2021-01-06 01:00:00,DC,38.905985,-77.033418,2,467.3,8.16,28.79,0.35,3.31,10.44,11.89,0.65,1609894800
2021-01-06 02:00:00,DC,38.905985,-77.033418,2,467.3,7.94,28.79,0.36,3.04,11.01,12.73,0.66,1609898400
2021-01-06 03:00:00,DC,38.905985,-77.033418,2,460.63,7.38,29.13,0.46,2.98,10.99,12.88,0.63,1609902000
2021-01-06 04:00:00,DC,38.905985,-77.033418,2,453.95,7.71,30.5,0.2,3.93,10.13,12.05,0.56,1609905600
2021-01-06 05:00:00,DC,38.905985,-77.033418,1,447.27,7.82,33.24,0.04,5.9,8.55,10.21,0.41,1609909200
2021-01-06 06:00:00,DC,38.905985,-77.033418,1,440.6,7.15,33.24,0.01,6.2,7.16,8.51,0.36,1609912800
2021-01-06 07:00:00,DC,38.905985,-77.033418,1,420.57,3.35,30.5,0.44,5.19,6.45,7.5,0.32,1609916400
2021-01-06 08:00:00,DC,38.905985,-77.033418,1,407.22,1.26,27.76,3.22,4.05,6.96,7.85,0.28,1609920000
2021-01-06 09:00:00,DC,38.905985,-77.033418,1,383.85,0.43,22.96,9.57,3.19,7.59,8.35,0.25,1609923600
2021-01-06 10:00:00,DC,38.905985,-77.033418,1,360.49,0.16,18.17,16.99,2.71,8.05,8.74,0.23,1609927200
2021-01-06 11:00:00,DC,38.905985,-77.033418,1,353.81,0.14,16.62,20.74,2.83,8.89,9.65,0.24,1609930800
2021-01-06 12:00:00,DC,38.905985,-77.033418,2,370.5,0.44,21.08,17.35,3.58,10.88,11.97,0.32,1609934400
2021-01-06 13:00:00,DC,38.905985,-77.033418,2,390.53,1.09,26.39,11.8,4.29,11.87,13.27,0.43,1609938000
2021-01-06 14:00:00,DC,38.905985,-77.033418,2,380.52,2.24,23.99,16.63,4.71,10.67,12.09,0.56,1609941600
2021-01-06 15:00:00,DC,38.905985,-77.033418,1,360.49,3.86,16.79,25.75,5.07,9.63,10.88,0.59,1609945200
2021-01-06 16:00:00,DC,38.905985,-77.033418,1,340.46,3.58,12.51,32.54,5.84,8.36,9.22,0.39,1609948800
2021-01-06 17:00:00,DC,38.905985,-77.033418,1,340.46,3.27,12.85,33.98,6.62,7.37,8.07,0.39,1609952400
2021-01-06 18:00:00,DC,38.905985,-77.033418,1,343.8,2.54,14.22,34.33,6.74,6.46,7.1,0.44,1609956000
2021-01-06 19:00:00,DC,38.905985,-77.033418,1,347.14,2.04,16.11,33.62,6.8,6.16,6.76,0.45,1609959600
2021-01-06 20:00:00,DC,38.905985,-77.033418,1,360.49,1.79,19.36,29.68,7.15,6.8,7.43,0.53,1609963200
2021-01-06 21:00:00,DC,38.905985,-77.033418,1,370.5,1.01,22.62,26.46,7.21,7.31,8.0,0.62,1609966800
2021-01-06 22:00:00,DC,38.905985,-77.033418,1,353.81,0.2,22.28,34.69,5.96,5.94,6.65,0.78,1609970400
2021-01-06 23:00:00,DC,38.905985,-77.033418,1,320.44,0.01,19.19,48.64,4.29,4.55,5.32,0.92,1609974000
2021-01-07 00:00:00,DC,38.905985,-77.033418,1,300.41,0.0,17.14,57.94,3.4,3.92,4.81,1.06,1609977600
2021-01-07 01:00:00,DC,38.905985,-77.033418,1,297.07,0.0,16.45,60.8,3.04,4.04,5.07,1.11,1609981200
