dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,State,Lat,Long,date
1608249600,1,220.3,0.0,0.1,77.96,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 00:00:00
1608253200,1,220.3,0.0,0.12,77.96,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 01:00:00
1608256800,1,220.3,0.0,0.11,77.25,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 02:00:00
1608260400,1,216.96,0.0,0.1,77.25,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 03:00:00
1608264000,1,216.96,0.0,0.1,77.25,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 04:00:00
1608267600,1,216.96,0.0,0.1,77.96,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 05:00:00
1608271200,1,216.96,0.0,0.1,77.96,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 06:00:00
1608274800,1,220.3,0.0,0.11,77.96,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 07:00:00
1608278400,1,220.3,0.0,0.11,77.96,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 08:00:00
1608282000,1,216.96,0.0,0.12,77.96,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 09:00:00
1608285600,1,216.96,0.0,0.12,77.25,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 10:00:00
1608289200,1,220.3,0.0,0.12,77.25,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 11:00:00
1608292800,1,220.3,0.0,0.11,77.25,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 12:00:00
1608296400,1,220.3,0.0,0.1,77.25,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-18 13:00:00
1608300000,1,220.3,0.0,0.09,77.25,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 14:00:00
1608303600,1,220.3,0.0,0.09,77.25,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 15:00:00
1608307200,1,220.3,0.0,0.09,76.53,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 16:00:00
1608310800,1,220.3,0.0,0.09,76.53,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 17:00:00
1608314400,1,216.96,0.0,0.08,75.82,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 18:00:00
1608318000,1,216.96,0.0,0.08,75.82,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 19:00:00
1608321600,1,216.96,0.0,0.07,75.82,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 20:00:00
1608325200,1,220.3,0.0,0.07,76.53,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 21:00:00
1608328800,1,216.96,0.0,0.07,76.53,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 22:00:00
1608332400,1,216.96,0.0,0.07,76.53,0.05,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-18 23:00:00
1608336000,1,216.96,0.0,0.09,76.53,0.05,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-19 00:00:00
1608339600,1,216.96,0.0,0.11,75.82,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 01:00:00
1608343200,1,216.96,0.0,0.13,75.82,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 02:00:00
1608346800,1,216.96,0.0,0.14,75.82,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 03:00:00
1608350400,1,216.96,0.0,0.14,75.1,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 04:00:00
1608354000,1,216.96,0.0,0.14,74.39,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 05:00:00
1608357600,1,216.96,0.0,0.13,73.67,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 06:00:00
1608361200,1,213.62,0.0,0.13,73.67,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 07:00:00
1608364800,1,213.62,0.0,0.13,72.96,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 08:00:00
1608368400,1,213.62,0.0,0.14,72.24,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 09:00:00
1608372000,1,213.62,0.0,0.14,71.53,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 10:00:00
1608375600,1,213.62,0.0,0.14,71.53,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 11:00:00
1608379200,1,213.62,0.0,0.15,70.81,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 12:00:00
1608382800,1,213.62,0.0,0.15,70.1,0.04,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 13:00:00
1608386400,1,213.62,0.0,0.15,69.38,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 14:00:00
1608390000,1,216.96,0.0,0.15,69.38,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 15:00:00
1608393600,1,216.96,0.0,0.14,68.67,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 16:00:00
1608397200,1,216.96,0.0,0.13,67.95,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 17:00:00
1608400800,1,216.96,0.0,0.12,67.23,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 18:00:00
1608404400,1,220.3,0.0,0.11,67.23,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 19:00:00
1608408000,1,220.3,0.0,0.11,65.8,0.02,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 20:00:00
1608411600,1,220.3,0.0,0.1,64.37,0.02,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 21:00:00
1608415200,1,220.3,0.0,0.09,62.94,0.02,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 22:00:00
1608418800,1,220.3,0.0,0.08,61.51,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-19 23:00:00
1608422400,1,220.3,0.0,0.08,60.08,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 00:00:00
1608426000,1,220.3,0.0,0.08,58.65,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 01:00:00
1608429600,1,220.3,0.0,0.07,57.94,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 02:00:00
1608433200,1,216.96,0.0,0.07,57.94,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 03:00:00
1608436800,1,216.96,0.0,0.07,59.37,0.02,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 04:00:00
1608440400,1,216.96,0.0,0.08,60.08,0.02,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 05:00:00
1608444000,1,216.96,0.0,0.09,59.37,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 06:00:00
1608447600,1,216.96,0.0,0.11,58.65,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 07:00:00
1608451200,1,216.96,0.0,0.13,57.94,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 08:00:00
1608454800,1,216.96,0.0,0.15,57.22,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 09:00:00
1608458400,1,216.96,0.0,0.17,57.22,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 10:00:00
1608462000,1,216.96,0.0,0.19,57.22,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 11:00:00
1608465600,1,216.96,0.0,0.19,57.22,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 12:00:00
1608469200,1,216.96,0.0,0.17,57.22,0.03,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 13:00:00
1608472800,1,216.96,0.0,0.16,56.51,0.02,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 14:00:00
1608476400,1,216.96,0.0,0.15,55.79,0.02,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 15:00:00
1608480000,1,216.96,0.0,0.14,54.36,0.02,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 16:00:00
1608483600,1,213.62,0.0,0.14,51.5,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 17:00:00
1608487200,1,213.62,0.0,0.13,49.35,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 18:00:00
1608490800,1,213.62,0.0,0.13,47.21,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 19:00:00
1608494400,1,211.95,0.0,0.13,45.06,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 20:00:00
1608498000,1,210.29,0.0,0.12,43.63,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 21:00:00
1608501600,1,210.29,0.0,0.12,41.84,0.0,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 22:00:00
1608505200,1,208.62,0.0,0.11,40.05,0.0,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-20 23:00:00
1608508800,1,208.62,0.0,0.11,38.98,0.0,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 00:00:00
1608512400,1,206.95,0.0,0.12,38.27,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 01:00:00
1608516000,1,206.95,0.0,0.12,37.19,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 02:00:00
1608519600,1,205.28,0.0,0.12,36.12,0.0,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 03:00:00
1608523200,1,205.28,0.0,0.12,35.05,0.0,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 04:00:00
1608526800,1,205.28,0.0,0.12,33.98,0.0,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 05:00:00
1608530400,1,206.95,0.0,0.11,33.62,0.0,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 06:00:00
1608534000,1,206.95,0.0,0.11,33.62,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 07:00:00
1608537600,1,206.95,0.0,0.11,35.41,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 08:00:00
1608541200,1,208.62,0.0,0.11,39.7,0.01,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 09:00:00
1608544800,1,208.62,0.0,0.1,47.92,0.03,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 10:00:00
1608548400,1,211.95,0.0,0.09,55.08,0.04,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 11:00:00
1608552000,1,213.62,0.0,0.08,61.51,0.06,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 12:00:00
1608555600,1,213.62,0.0,0.07,65.09,0.06,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 13:00:00
1608559200,1,213.62,0.0,0.07,65.09,0.06,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 14:00:00
1608562800,1,213.62,0.0,0.07,62.94,0.06,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 15:00:00
1608566400,1,211.95,0.0,0.07,58.65,0.05,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 16:00:00
1608570000,1,211.95,0.0,0.07,58.65,0.05,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 17:00:00
1608573600,1,213.62,0.0,0.06,64.37,0.07,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 18:00:00
1608577200,1,216.96,0.0,0.05,69.38,0.1,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-21 19:00:00
1608580800,1,213.62,0.0,0.04,71.53,0.1,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 20:00:00
1608584400,1,213.62,0.0,0.03,76.53,0.09,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 21:00:00
1608588000,2,211.95,0.0,0.04,80.11,0.1,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 22:00:00
1608591600,1,213.62,0.0,0.06,79.39,0.14,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-21 23:00:00
1608595200,1,216.96,0.0,0.09,77.96,0.2,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-22 00:00:00
1608598800,1,216.96,0.0,0.15,76.53,0.24,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 01:00:00
1608602400,1,216.96,0.0,0.24,72.96,0.27,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 02:00:00
1608606000,1,216.96,0.0,0.31,72.24,0.29,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 03:00:00
1608609600,1,213.62,0.0,0.3,74.39,0.26,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 04:00:00
1608613200,1,210.29,0.0,0.28,77.25,0.21,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 05:00:00
1608616800,1,208.62,0.0,0.28,77.96,0.2,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 06:00:00
1608620400,1,206.95,0.0,0.33,76.53,0.21,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 07:00:00
1608624000,1,206.95,0.0,0.39,74.39,0.22,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 08:00:00
1608627600,1,205.28,0.0,0.41,73.67,0.21,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 09:00:00
1608631200,1,201.94,0.0,0.37,74.39,0.2,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 10:00:00
1608634800,1,201.94,0.0,0.32,77.25,0.19,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 11:00:00
1608638400,2,203.61,0.0,0.28,80.11,0.18,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 12:00:00
1608642000,2,211.95,0.0,0.33,80.11,0.2,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 13:00:00
1608645600,1,220.3,0.0,0.4,75.82,0.23,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-22 14:00:00
1608649200,1,223.64,0.0,0.43,70.81,0.24,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-22 15:00:00
1608652800,1,223.64,0.0,0.42,67.23,0.22,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-22 16:00:00
1608656400,1,220.3,0.0,0.36,65.8,0.2,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-22 17:00:00
1608660000,1,216.96,0.0,0.3,65.8,0.18,0.5,0.51,0.01,AK,63.588753,-154.493062,2020-12-22 18:00:00
1608663600,1,216.96,0.0,0.26,65.8,0.18,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 19:00:00
1608667200,1,216.96,0.0,0.23,67.23,0.18,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-22 20:00:00
1608670800,1,211.95,0.0,0.19,70.81,0.17,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-22 21:00:00
1608674400,1,206.95,0.0,0.15,75.1,0.15,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-22 22:00:00
1608678000,1,205.28,0.0,0.15,74.39,0.14,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-22 23:00:00
1608681600,1,205.28,0.0,0.15,73.67,0.13,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 00:00:00
1608685200,1,206.95,0.0,0.14,73.67,0.11,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 01:00:00
1608688800,1,208.62,0.0,0.13,73.67,0.09,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 02:00:00
1608692400,1,208.62,0.0,0.12,72.24,0.08,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 03:00:00
1608696000,1,208.62,0.0,0.12,68.67,0.08,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 04:00:00
1608699600,1,206.95,0.0,0.12,63.66,0.09,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 05:00:00
1608703200,1,210.29,0.0,0.13,61.51,0.11,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 06:00:00
1608706800,1,211.95,0.0,0.13,63.66,0.11,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 07:00:00
1608710400,1,211.95,0.0,0.13,64.37,0.1,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-23 08:00:00
1608714000,1,213.62,0.0,0.13,63.66,0.1,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-23 09:00:00
1608717600,1,216.96,0.0,0.14,61.51,0.09,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-23 10:00:00
1608721200,1,220.3,0.0,0.14,57.94,0.07,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-23 11:00:00
1608724800,1,220.3,0.0,0.14,55.79,0.06,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-23 12:00:00
1608728400,1,220.3,0.0,0.13,53.64,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-23 13:00:00
1608732000,1,223.64,0.0,0.13,53.64,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-23 14:00:00
1608735600,1,220.3,0.0,0.12,54.36,0.05,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-23 15:00:00
1608739200,1,211.95,0.0,0.08,67.23,0.07,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 16:00:00
1608742800,1,211.95,0.0,0.06,68.67,0.09,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 17:00:00
1608746400,1,211.95,0.0,0.06,68.67,0.13,0.5,0.5,0.0,AK,63.588753,-154.493062,2020-12-23 18:00:00
1608750000,1,208.62,0.0,0.09,65.09,0.16,0.5,0.53,0.0,AK,63.588753,-154.493062,2020-12-23 19:00:00
1608753600,1,205.28,0.0,0.12,60.8,0.2,0.5,0.62,0.0,AK,63.588753,-154.493062,2020-12-23 20:00:00
1608757200,1,203.61,0.0,0.13,59.37,0.23,0.5,0.72,0.0,AK,63.588753,-154.493062,2020-12-23 21:00:00
1608760800,1,203.61,0.0,0.13,59.37,0.24,0.5,0.72,0.0,AK,63.588753,-154.493062,2020-12-23 22:00:00
1608764400,1,201.94,0.0,0.12,60.08,0.24,0.5,0.63,0.0,AK,63.588753,-154.493062,2020-12-23 23:00:00
1608768000,1,200.27,0.0,0.11,60.08,0.25,0.5,0.57,0.0,AK,63.588753,-154.493062,2020-12-24 00:00:00
1608771600,1,198.6,0.0,0.1,62.23,0.26,0.5,0.54,0.0,AK,63.588753,-154.493062,2020-12-24 01:00:00
1608775200,1,196.93,0.0,0.1,65.8,0.27,0.5,0.54,0.0,AK,63.588753,-154.493062,2020-12-24 02:00:00
1608778800,1,196.93,0.0,0.1,68.67,0.26,0.5,0.55,0.0,AK,63.588753,-154.493062,2020-12-24 03:00:00
1608782400,1,196.93,0.0,0.1,72.96,0.25,0.5,0.54,0.0,AK,63.588753,-154.493062,2020-12-24 04:00:00
1608786000,1,196.93,0.0,0.08,76.53,0.23,0.5,0.52,0.0,AK,63.588753,-154.493062,2020-12-24 05:00:00
1608789600,2,196.93,0.0,0.07,81.54,0.21,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 06:00:00
1608793200,2,195.27,0.0,0.05,84.4,0.19,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 07:00:00
1608796800,2,195.27,0.0,0.04,85.83,0.18,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 08:00:00
1608800400,2,196.93,0.0,0.05,80.82,0.19,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 09:00:00
1608804000,1,198.6,0.0,0.05,73.67,0.2,0.5,0.52,0.0,AK,63.588753,-154.493062,2020-12-24 10:00:00
1608807600,1,196.93,0.0,0.04,71.53,0.2,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 11:00:00
1608811200,1,193.6,0.0,0.04,72.24,0.2,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 12:00:00
1608814800,1,193.6,0.0,0.03,76.53,0.18,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 13:00:00
1608818400,1,198.6,0.0,0.04,77.96,0.17,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 14:00:00
1608822000,1,205.28,0.0,0.07,70.81,0.19,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 15:00:00
1608825600,1,210.29,0.0,0.11,65.09,0.29,0.5,0.52,0.0,AK,63.588753,-154.493062,2020-12-24 16:00:00
1608829200,1,210.29,0.0,0.17,62.23,0.41,0.5,0.54,0.0,AK,63.588753,-154.493062,2020-12-24 17:00:00
1608832800,1,208.62,0.0,0.21,62.23,0.44,0.5,0.56,0.0,AK,63.588753,-154.493062,2020-12-24 18:00:00
1608836400,1,206.95,0.0,0.2,65.8,0.41,0.5,0.55,0.0,AK,63.588753,-154.493062,2020-12-24 19:00:00
1608840000,1,203.61,0.0,0.15,72.24,0.35,0.5,0.53,0.0,AK,63.588753,-154.493062,2020-12-24 20:00:00
1608843600,1,201.94,0.0,0.1,78.68,0.33,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 21:00:00
1608847200,2,200.27,0.0,0.07,83.69,0.4,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 22:00:00
1608850800,2,198.6,0.0,0.07,85.12,0.48,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-24 23:00:00
1608854400,2,200.27,0.0,0.07,83.69,0.54,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 00:00:00
1608858000,2,200.27,0.0,0.06,80.82,0.48,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 01:00:00
1608861600,1,201.94,0.0,0.06,77.25,0.39,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 02:00:00
1608865200,1,203.61,0.0,0.06,74.39,0.33,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 03:00:00
1608868800,1,203.61,0.0,0.05,72.24,0.3,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 04:00:00
1608872400,1,205.28,0.0,0.08,71.53,0.29,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 05:00:00
1608876000,1,208.62,0.0,0.14,68.67,0.28,0.5,0.52,0.0,AK,63.588753,-154.493062,2020-12-25 06:00:00
1608879600,1,211.95,0.0,0.17,68.67,0.23,0.5,0.53,0.0,AK,63.588753,-154.493062,2020-12-25 07:00:00
1608883200,1,211.95,0.0,0.14,68.67,0.19,0.5,0.52,0.0,AK,63.588753,-154.493062,2020-12-25 08:00:00
1608886800,1,210.29,0.0,0.1,71.53,0.2,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 09:00:00
1608890400,1,211.95,0.0,0.09,71.53,0.2,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 10:00:00
1608894000,1,211.95,0.0,0.08,70.1,0.17,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 11:00:00
1608897600,1,210.29,0.0,0.08,69.38,0.13,0.5,0.51,0.0,AK,63.588753,-154.493062,2020-12-25 12:00:00
1608901200,1,210.29,0.0,0.1,66.52,0.11,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-25 13:00:00
1608904800,1,211.95,0.0,0.13,65.09,0.11,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-25 14:00:00
1608908400,1,213.62,0.0,0.17,65.09,0.12,0.5,0.5,0.01,AK,63.588753,-154.493062,2020-12-25 15:00:00
1608912000,1,216.96,0.0,0.23,63.66,0.13,0.5,0.51,0.01,AK,63.588753,-154.493062,2020-12-25 16:00:00
1608915600,1,216.96,0.0,0.28,62.23,0.14,0.5,0.51,0.01,AK,63.588753,-154.493062,2020-12-25 17:00:00
1608919200,1,213.62,0.0,0.31,61.51,0.14,0.5,0.51,0.01,AK,63.588753,-154.493062,2020-12-25 18:00:00
1608922800,1,216.96,0.0,0.34,60.08,0.15,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-25 19:00:00
1608926400,1,220.3,0.0,0.42,56.51,0.15,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-25 20:00:00
1608930000,1,223.64,0.0,0.47,52.93,0.15,0.5,0.51,0.03,AK,63.588753,-154.493062,2020-12-25 21:00:00
1608933600,1,226.97,0.0,0.57,50.07,0.14,0.5,0.51,0.03,AK,63.588753,-154.493062,2020-12-25 22:00:00
1608937200,1,230.31,0.0,0.71,46.49,0.13,0.5,0.51,0.03,AK,63.588753,-154.493062,2020-12-25 23:00:00
1608940800,1,230.31,0.0,0.76,45.06,0.12,0.5,0.51,0.03,AK,63.588753,-154.493062,2020-12-26 00:00:00
1608944400,1,233.65,0.0,0.72,43.63,0.11,0.5,0.51,0.03,AK,63.588753,-154.493062,2020-12-26 01:00:00
1608948000,1,233.65,0.0,0.65,42.92,0.1,0.5,0.51,0.03,AK,63.588753,-154.493062,2020-12-26 02:00:00
1608951600,1,233.65,0.0,0.58,43.99,0.1,0.5,0.51,0.03,AK,63.588753,-154.493062,2020-12-26 03:00:00
1608955200,1,230.31,0.0,0.49,45.42,0.1,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-26 04:00:00
1608958800,1,230.31,0.0,0.42,46.49,0.1,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-26 05:00:00
1608962400,1,226.97,0.0,0.38,46.49,0.1,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 06:00:00
1608966000,1,226.97,0.0,0.35,45.42,0.1,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 07:00:00
1608969600,1,226.97,0.0,0.34,43.99,0.1,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 08:00:00
1608973200,1,226.97,0.0,0.34,41.49,0.09,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 09:00:00
1608976800,1,223.64,0.0,0.34,38.62,0.08,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 10:00:00
1608980400,1,223.64,0.0,0.32,37.55,0.08,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 11:00:00
1608984000,1,223.64,0.0,0.31,38.98,0.09,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 12:00:00
1608987600,1,220.3,0.0,0.31,41.84,0.11,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 13:00:00
1608991200,1,220.3,0.0,0.31,44.35,0.12,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 14:00:00
1608994800,1,220.3,0.0,0.31,45.78,0.12,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 15:00:00
1608998400,1,220.3,0.0,0.3,47.21,0.12,0.5,0.52,0.02,AK,63.588753,-154.493062,2020-12-26 16:00:00
1609002000,1,220.3,0.0,0.3,47.21,0.11,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-26 17:00:00
1609005600,1,216.96,0.0,0.3,47.21,0.1,0.5,0.51,0.02,AK,63.588753,-154.493062,2020-12-26 18:00:00
